Time,U,V,W,U_avg,V_avg,W_avg,U-Uavg,V-Vavg,W-Wavg
241.88,26.2,3.21,-0.33,,,,-1.106533535,3.161669524,-0.437577744
241.89,26.6,1.4,-0.25,,,,-0.706533535,1.351669524,-0.357577744
241.9,27.34,1.14,-0.99,,,,0.033466465,1.091669524,-1.097577744
241.91,24.63,2.04,-0.63,,,,-2.676533535,1.991669524,-0.737577744
241.92,21.92,2.96,-0.27,,,,-5.386533535,2.911669524,-0.377577744
241.93,26.91,2.45,0,,,,-0.396533535,2.401669524,-0.107577744
241.94,24.02,3.06,0.41,,,,-3.286533535,3.011669524,0.302422256
241.95,24.52,3.7,0.4,,,,-2.786533535,3.651669524,0.292422256
241.96,24.25,3.36,0.24,,,,-3.056533535,3.311669524,0.132422256
241.97,26.08,3.02,1.05,,,,-1.226533535,2.971669524,0.942422256
241.98,25.09,1.29,1.04,,,,-2.216533535,1.241669524,0.932422256
241.99,24.8,0.45,0.52,,,,-2.506533535,0.401669524,0.412422256
242,24.5,-1.62,0.74,,,,-2.806533535,-1.668330476,0.632422256
242.01,27.49,-2.3,1.08,,,,0.183466465,-2.348330476,0.972422256
242.02,27.59,-0.93,0.91,,,,0.283466465,-0.978330476,0.802422256
242.03,27.7,0.44,0.74,,,,0.393466465,0.391669524,0.632422256
242.04,29.89,-0.98,0.26,,,,2.583466465,-1.028330476,0.152422256
242.05,25.49,0.06,-0.76,,,,-1.816533535,0.011669524,-0.867577744
242.06,28.24,-0.63,-0.28,,,,0.933466465,-0.678330476,-0.387577744
242.07,28.65,0.87,-0.15,,,,1.343466465,0.821669524,-0.257577744
242.08,26.91,-1.87,-0.38,,,,-0.396533535,-1.918330476,-0.487577744
242.09,27.02,-2.74,-0.63,,,,-0.286533535,-2.788330476,-0.737577744
242.1,26.33,-2.47,-1.2,,,,-0.976533535,-2.518330476,-1.307577744
242.11,27.54,-0.44,-0.74,,,,0.233466465,-0.488330476,-0.847577744
242.12,26.66,1.63,-0.82,,,,-0.646533535,1.581669524,-0.927577744
242.13,26.39,2.84,-0.49,,,,-0.916533535,2.791669524,-0.597577744
242.14,27.53,4.23,-0.45,,,,0.223466465,4.181669524,-0.557577744
242.15,28.67,2.73,-0.41,,,,1.363466465,2.681669524,-0.517577744
242.16,29.03,1.24,-1.29,,,,1.723466465,1.191669524,-1.397577744
242.17,28.09,2.58,-1.53,,,,0.783466465,2.531669524,-1.637577744
242.18,25.78,0.96,-1.97,,,,-1.526533535,0.911669524,-2.077577744
242.19,23.41,0.09,-0.91,,,,-3.896533535,0.041669524,-1.017577744
242.2,28.1,-1.96,-1.37,,,,0.793466465,-2.008330476,-1.477577744
242.21,32.79,-4,-1.83,,,,5.483466465,-4.048330476,-1.937577744
242.22,30.45,-2.98,-1.6,,,,3.143466465,-3.028330476,-1.707577744
242.23,29.3,-1.89,-1.41,,,,1.993466465,-1.938330476,-1.517577744
242.24,27.97,-3.9,-0.68,,,,0.663466465,-3.948330476,-0.787577744
242.25,24.13,-2.8,0.21,,,,-3.176533535,-2.848330476,0.102422256
242.26,25.36,-0.15,0.31,,,,-1.946533535,-0.198330476,0.202422256
242.27,29.89,-0.13,1.78,,,,2.583466465,-0.178330476,1.672422256
242.28,27.64,-3.22,2.16,,,,0.333466465,-3.268330476,2.052422256
242.29,29.54,-3.87,1.6,,,,2.233466465,-3.918330476,1.492422256
242.3,30.66,-4.53,1.14,,,,3.353466465,-4.578330476,1.032422256
242.31,31.79,-2.18,0.68,,,,4.483466465,-2.228330476,0.572422256
242.32,29.41,-1.19,0.33,,,,2.103466465,-1.238330476,0.222422256
242.33,27.03,-0.2,-0.01,,,,-0.276533535,-0.248330476,-0.117577744
242.34,25.81,2.59,0.49,,,,-1.496533535,2.541669524,0.382422256
242.35,25.4,2.8,1.2,,,,-1.906533535,2.751669524,1.092422256
242.36,23.31,3.09,1.6,,,,-3.996533535,3.041669524,1.492422256
242.37,26.78,3.61,1.71,,,,-0.526533535,3.561669524,1.602422256
242.38,26.27,4.13,1.78,,,,-1.036533535,4.081669524,1.672422256
242.39,25.76,2.45,1.86,,,,-1.546533535,2.401669524,1.752422256
242.4,27.57,0.82,1.61,,,,0.263466465,0.771669524,1.502422256
242.41,27.68,1.89,0.76,,,,0.373466465,1.841669524,0.652422256
242.42,27.02,3.95,-0.32,,,,-0.286533535,3.901669524,-0.427577744
242.43,26.26,4.47,-0.98,,,,-1.046533535,4.421669524,-1.087577744
242.44,24.27,0.49,-0.93,,,,-3.036533535,0.441669524,-1.037577744
242.45,22.83,1.47,-1.9,,,,-4.476533535,1.421669524,-2.007577744
242.46,28.31,0.65,-0.74,,,,1.003466465,0.601669524,-0.847577744
242.47,30.12,1.53,-1.57,,,,2.813466465,1.481669524,-1.677577744
242.48,25.9,-0.07,-1.04,,,,-1.406533535,-0.118330476,-1.147577744
242.49,23.63,0.52,-0.62,,,,-3.676533535,0.471669524,-0.727577744
242.5,21.37,1.11,-0.2,,,,-5.936533535,1.061669524,-0.307577744
242.51,21.59,-0.62,0.17,,,,-5.716533535,-0.668330476,0.062422256
242.52,21.82,2.75,1.41,,,,-5.486533535,2.701669524,1.302422256
242.53,23.12,1.9,1.39,,,,-4.186533535,1.851669524,1.282422256
242.54,24.42,1.05,1.37,,,,-2.886533535,1.001669524,1.262422256
242.55,24.88,0.06,1.2,,,,-2.426533535,0.011669524,1.092422256
242.56,28.04,1.33,1.63,,,,0.733466465,1.281669524,1.522422256
242.57,28.83,1.15,1.41,,,,1.523466465,1.101669524,1.302422256
242.58,24.66,0.73,-0.78,,,,-2.646533535,0.681669524,-0.887577744
242.59,23.13,0.49,-0.35,,,,-4.176533535,0.441669524,-0.457577744
242.6,26.28,1.52,-0.68,,,,-1.026533535,1.471669524,-0.787577744
242.61,30.75,1.78,-1.04,,,,3.443466465,1.731669524,-1.147577744
242.62,30.66,1.56,-1.36,,,,3.353466465,1.511669524,-1.467577744
242.63,28.73,1.27,-1.49,,,,1.423466465,1.221669524,-1.597577744
242.64,29.01,-0.14,-1.44,,,,1.703466465,-0.188330476,-1.547577744
242.65,29.3,-1.56,-1.4,,,,1.993466465,-1.608330476,-1.507577744
242.66,29.4,-0.68,-1.9,,,,2.093466465,-0.728330476,-2.007577744
242.67,29.51,0.19,-1.47,,,,2.203466465,0.141669524,-1.577577744
242.68,28.62,-3.7,-1.05,,,,1.313466465,-3.748330476,-1.157577744
242.69,27.39,-1.43,-0.11,,,,0.083466465,-1.478330476,-0.217577744
242.7,29.15,-1.62,0.26,,,,1.843466465,-1.668330476,0.152422256
242.71,30.91,-1.82,0.63,,,,3.603466465,-1.868330476,0.522422256
242.72,30.68,-2.54,-0.93,,,,3.373466465,-2.588330476,-1.037577744
242.73,26.64,-0.35,-0.12,,,,-0.666533535,-0.398330476,-0.227577744
242.74,30.12,-2.04,0.57,,,,2.813466465,-2.088330476,0.462422256
242.75,30.18,-1.16,-0.13,,,,2.873466465,-1.208330476,-0.237577744
242.76,27.37,-1.19,0.32,,,,0.063466465,-1.238330476,0.212422256
242.77,25.94,-0.22,1.31,,,,-1.366533535,-0.268330476,1.202422256
242.78,24.52,0.73,2.3,,,,-2.786533535,0.681669524,2.192422256
242.79,25.87,1.82,2.32,,,,-1.436533535,1.771669524,2.212422256
242.8,31.18,0.4,2.34,,,,3.873466465,0.351669524,2.232422256
242.81,32.12,0.68,1.63,,,,4.813466465,0.631669524,1.522422256
242.82,29.1,1.84,0.05,,,,1.793466465,1.791669524,-0.057577744
242.83,31.54,4.32,-0.27,,,,4.233466465,4.271669524,-0.377577744
242.84,30.66,3.53,-0.08,,,,3.353466465,3.481669524,-0.187577744
242.85,29.73,2.74,-0.05,,,,2.423466465,2.691669524,-0.157577744
242.86,30.19,4.67,-0.06,,,,2.883466465,4.621669524,-0.167577744
242.87,30.97,3.35,0.37,,,,3.663466465,3.301669524,0.262422256
242.88,33.23,2.04,0.55,,,,5.923466465,1.991669524,0.442422256
242.89,32.1,4.62,0.46,,,,4.793466465,4.571669524,0.352422256
242.9,31.83,4.84,-1.02,,,,4.523466465,4.791669524,-1.127577744
242.91,28.69,3.82,-1.3,,,,1.383466465,3.771669524,-1.407577744
242.92,27.89,2.81,-1.33,,,,0.583466465,2.761669524,-1.437577744
242.93,27.09,0.55,-1.37,,,,-0.216533535,0.501669524,-1.477577744
242.94,28.24,0.06,-1.09,,,,0.933466465,0.011669524,-1.197577744
242.95,25.81,2.58,-0.57,,,,-1.496533535,2.531669524,-0.677577744
242.96,27.57,0.41,-0.43,,,,0.263466465,0.361669524,-0.537577744
242.97,27.43,0.52,-0.1,,,,0.123466465,0.471669524,-0.207577744
242.98,30.63,-4.06,-0.37,,,,3.323466465,-4.108330476,-0.477577744
242.99,32.03,-4.25,-2.25,,,,4.723466465,-4.298330476,-2.357577744
243,32.73,-4.45,-1.86,,,,5.423466465,-4.498330476,-1.967577744
243.01,33.43,-3.59,-1.48,,,,6.123466465,-3.638330476,-1.587577744
243.02,30.64,-2.82,-1.33,,,,3.333466465,-2.868330476,-1.437577744
243.03,31.89,-3.8,-2.02,,,,4.583466465,-3.848330476,-2.127577744
243.04,30.5,-3.57,-1.47,,,,3.193466465,-3.618330476,-1.577577744
243.05,30.24,-2.62,-1.19,,,,2.933466465,-2.668330476,-1.297577744
243.06,29.98,-1.68,-0.92,,,,2.673466465,-1.728330476,-1.027577744
243.07,29.13,-1.65,-1.29,,,,1.823466465,-1.698330476,-1.397577744
243.08,28.29,-1.63,-1.67,,,,0.983466465,-1.678330476,-1.777577744
243.09,28.99,-1.04,-0.63,,,,1.683466465,-1.088330476,-0.737577744
243.1,25.81,-1.03,-0.8,,,,-1.496533535,-1.078330476,-0.907577744
243.11,25.45,-0.35,-0.73,,,,-1.856533535,-0.398330476,-0.837577744
243.12,27.63,-1.57,-0.39,,,,0.323466465,-1.618330476,-0.497577744
243.13,29.82,-2.8,-0.06,,,,2.513466465,-2.848330476,-0.167577744
243.14,27.84,-0.24,0.38,,,,0.533466465,-0.288330476,0.272422256
243.15,27.84,1.61,0.41,,,,0.533466465,1.561669524,0.302422256
243.16,28.36,-0.73,0.15,,,,1.053466465,-0.778330476,0.042422256
243.17,30.23,2.14,-0.17,,,,2.923466465,2.091669524,-0.277577744
243.18,26.82,2.62,0.1,,,,-0.486533535,2.571669524,-0.007577744
243.19,23.74,3.1,-0.15,,,,-3.566533535,3.051669524,-0.257577744
243.2,27.12,2.4,0.13,,,,-0.186533535,2.351669524,0.022422256
243.21,29.67,3.18,0.49,,,,2.363466465,3.131669524,0.382422256
243.22,28.02,4.07,0.43,,,,0.713466465,4.021669524,0.322422256
243.23,31.88,4.73,0.57,,,,4.573466465,4.681669524,0.462422256
243.24,28.65,6.09,0.71,,,,1.343466465,6.041669524,0.602422256
243.25,29.3,5.68,1.55,,,,1.993466465,5.631669524,1.442422256
243.26,30.07,4.4,1.27,,,,2.763466465,4.351669524,1.162422256
243.27,30.84,3.13,0.99,,,,3.533466465,3.081669524,0.882422256
243.28,33.48,3.13,-0.38,,,,6.173466465,3.081669524,-0.487577744
243.29,32.67,1.9,-0.88,,,,5.363466465,1.851669524,-0.987577744
243.3,32.17,0.7,0.01,,,,4.863466465,0.651669524,-0.097577744
243.31,29.39,2.38,0.33,,,,2.083466465,2.331669524,0.222422256
243.32,29.04,0.39,0.9,,,,1.733466465,0.341669524,0.792422256
243.33,30.77,0.96,1.11,,,,3.463466465,0.911669524,1.002422256
243.34,32.51,1.53,1.33,,,,5.203466465,1.481669524,1.222422256
243.35,33.48,1.05,-0.59,,,,6.173466465,1.001669524,-0.697577744
243.36,32.43,0.57,-1.81,,,,5.123466465,0.521669524,-1.917577744
243.37,31.38,-1.61,-2.15,,,,4.073466465,-1.658330476,-2.257577744
243.38,31.52,-2.42,-1.07,,,,4.213466465,-2.468330476,-1.177577744
243.39,29.96,-1.4,0,,,,2.653466465,-1.448330476,-0.107577744
243.4,30.21,-0.65,-0.3,,,,2.903466465,-0.698330476,-0.407577744
243.41,29.73,0.52,-0.03,,,,2.423466465,0.471669524,-0.137577744
243.42,28.85,1.74,-0.03,,,,1.543466465,1.691669524,-0.137577744
243.43,24.31,2.18,0.49,,,,-2.996533535,2.131669524,0.382422256
243.44,23.16,-2.3,0.91,,,,-4.146533535,-2.348330476,0.802422256
243.45,26.98,-2.56,1.15,,,,-0.326533535,-2.608330476,1.042422256
243.46,27.35,-2.8,-0.04,,,,0.043466465,-2.848330476,-0.147577744
243.47,28.13,-0.07,-0.7,,,,0.823466465,-0.118330476,-0.807577744
243.48,28.92,2.66,-1.36,,,,1.613466465,2.611669524,-1.467577744
243.49,30.62,3.81,-1.25,,,,3.313466465,3.761669524,-1.357577744
243.5,32.33,3.77,-0.85,,,,5.023466465,3.721669524,-0.957577744
243.51,33.25,4.03,-1.99,,,,5.943466465,3.981669524,-2.097577744
243.52,33.32,4.01,-1.98,,,,6.013466465,3.961669524,-2.087577744
243.53,33.39,0.65,-1.98,,,,6.083466465,0.601669524,-2.087577744
243.54,32.57,-2.21,-1.11,,,,5.263466465,-2.258330476,-1.217577744
243.55,33.72,2.64,-1.6,,,,6.413466465,2.591669524,-1.707577744
243.56,31.98,0.21,-1.35,,,,4.673466465,0.161669524,-1.457577744
243.57,30.24,0.83,-2.2,,,,2.933466465,0.781669524,-2.307577744
243.58,28.63,0.01,-1.86,,,,1.323466465,-0.038330476,-1.967577744
243.59,27.03,-0.81,-1.53,,,,-0.276533535,-0.858330476,-1.637577744
243.6,25.38,-1.78,0.19,,,,-1.926533535,-1.828330476,0.082422256
243.61,23.74,-1.29,-0.67,,,,-3.566533535,-1.338330476,-0.777577744
243.62,27.93,-1.11,1.87,,,,0.623466465,-1.158330476,1.762422256
243.63,29.28,2.72,0.93,,,,1.973466465,2.671669524,0.822422256
243.64,26.19,4.1,1.32,,,,-1.116533535,4.051669524,1.212422256
243.65,23.1,1.9,1.71,,,,-4.206533535,1.851669524,1.602422256
243.66,23.63,-0.3,2.06,,,,-3.676533535,-0.348330476,1.952422256
243.67,21.82,0.8,2.07,,,,-5.486533535,0.751669524,1.962422256
243.68,27.21,1.6,0.39,,,,-0.096533535,1.551669524,0.282422256
243.69,28.16,3.08,-0.73,,,,0.853466465,3.031669524,-0.837577744
243.7,28.57,4.57,-2.19,,,,1.263466465,4.521669524,-2.297577744
243.71,26.47,2.91,-2.04,,,,-0.836533535,2.861669524,-2.147577744
243.72,24.61,3.36,-1.91,,,,-2.696533535,3.311669524,-2.017577744
243.73,25.24,2.51,-0.99,,,,-2.066533535,2.461669524,-1.097577744
243.74,25.87,1.67,-0.07,,,,-1.436533535,1.621669524,-0.177577744
243.75,24.74,3.16,0.21,,,,-2.566533535,3.111669524,0.102422256
243.76,26.13,4.65,0.69,,,,-1.176533535,4.601669524,0.582422256
243.77,27.52,3.2,1.18,,,,0.213466465,3.151669524,1.072422256
243.78,28.63,1.26,1.65,,,,1.323466465,1.211669524,1.542422256
243.79,29.75,-0.68,2.12,,,,2.443466465,-0.728330476,2.012422256
243.8,29.51,1.3,2.18,,,,2.203466465,1.251669524,2.072422256
243.81,25.58,1.21,2.25,,,,-1.726533535,1.161669524,2.142422256
243.82,24.65,3.31,2.11,,,,-2.656533535,3.261669524,2.002422256
243.83,23.72,1.25,1.78,,,,-3.586533535,1.201669524,1.672422256
243.84,28.06,-0.81,2.03,,,,0.753466465,-0.858330476,1.922422256
243.85,28.79,-0.54,2.29,,,,1.483466465,-0.588330476,2.182422256
243.86,27.48,1.62,1.75,,,,0.173466465,1.571669524,1.642422256
243.87,29.8,3.15,1.92,,,,2.493466465,3.101669524,1.812422256
243.88,24.7,4.65,1.56,,,,-2.606533535,4.601669524,1.452422256
243.89,27.25,3.9,1.74,,,,-0.056533535,3.851669524,1.632422256
243.9,25.97,4.27,1.65,,,,-1.336533535,4.221669524,1.542422256
243.91,26.61,4.08,1.69,,,,-0.696533535,4.031669524,1.582422256
243.92,30.03,1.8,-1.05,,,,2.723466465,1.751669524,-1.157577744
243.93,28.32,-0.47,0.31,,,,1.013466465,-0.518330476,0.202422256
243.94,29.08,-2.48,1.68,,,,1.773466465,-2.528330476,1.572422256
243.95,30.61,-3.7,0.48,,,,3.303466465,-3.748330476,0.372422256
243.96,32.35,2.63,0.52,,,,5.043466465,2.581669524,0.412422256
243.97,31.48,-0.53,0.5,,,,4.173466465,-0.578330476,0.392422256
243.98,31.12,-1.5,-0.16,,,,3.813466465,-1.548330476,-0.267577744
243.99,29.26,-0.65,-0.81,,,,1.953466465,-0.698330476,-0.917577744
244,28.45,0.1,-0.44,,,,1.143466465,0.051669524,-0.547577744
244.01,29.98,-1.98,-1.48,,,,2.673466465,-2.028330476,-1.587577744
244.02,31.51,-0.93,-0.96,,,,4.203466465,-0.978330476,-1.067577744
244.03,30.34,-1.81,0.27,,,,3.033466465,-1.858330476,0.162422256
244.04,30.27,-1.87,2.31,,,,2.963466465,-1.918330476,2.202422256
244.05,32.68,-2.21,2.39,,,,5.373466465,-2.258330476,2.282422256
244.06,31.47,-2.04,2.35,,,,4.163466465,-2.088330476,2.242422256
244.07,32.07,-2.12,2.37,,,,4.763466465,-2.168330476,2.262422256
244.08,31.77,-2.08,2.36,,,,4.463466465,-2.128330476,2.252422256
244.09,26.3,2.13,3.16,,,,-1.006533535,2.081669524,3.052422256
244.1,27.84,3.05,4.21,,,,0.533466465,3.001669524,4.102422256
244.11,26,3.97,4.41,,,,-1.306533535,3.921669524,4.302422256
244.12,24.16,1.44,4.21,,,,-3.146533535,1.391669524,4.102422256
244.13,29.6,-1.08,3.65,,,,2.293466465,-1.128330476,3.542422256
244.14,33.25,-2.74,3.2,,,,5.943466465,-2.788330476,3.092422256
244.15,33.8,-4.12,3.06,,,,6.493466465,-4.168330476,2.952422256
244.16,34.36,-5.51,2.95,,,,7.053466465,-5.558330476,2.842422256
244.17,34.5,-5.85,2.91,,,,7.193466465,-5.898330476,2.802422256
244.18,31.97,-3.29,1.82,,,,4.663466465,-3.338330476,1.712422256
244.19,29.45,-0.73,0.73,,,,2.143466465,-0.778330476,0.622422256
244.2,28.34,-1.77,1.04,,,,1.033466465,-1.818330476,0.932422256
244.21,27.23,-2.81,1.36,,,,-0.076533535,-2.858330476,1.252422256
244.22,26.69,-0.99,1.63,,,,-0.616533535,-1.038330476,1.522422256
244.23,26.58,1.53,1.3,,,,-0.726533535,1.481669524,1.192422256
244.24,26.63,4.06,1.46,,,,-0.676533535,4.011669524,1.352422256
244.25,24.78,4.83,2.1,,,,-2.526533535,4.781669524,1.992422256
244.26,24.95,1.82,2.49,,,,-2.356533535,1.771669524,2.382422256
244.27,23.02,3.1,3.99,,,,-4.286533535,3.051669524,3.882422256
244.28,21.09,2.97,4.47,,,,-6.216533535,2.921669524,4.362422256
244.29,27.39,2.85,4.15,,,,0.083466465,2.801669524,4.042422256
244.3,29.58,2.61,3.8,,,,2.273466465,2.561669524,3.692422256
244.31,30.68,1.52,2.32,,,,3.373466465,1.471669524,2.212422256
244.32,32.14,0.01,0.85,,,,4.833466465,-0.038330476,0.742422256
244.33,29.39,0.76,2.15,,,,2.083466465,0.711669524,2.042422256
244.34,26.65,-0.86,0.32,,,,-0.656533535,-0.908330476,0.212422256
244.35,23.6,-2.37,0.49,,,,-3.706533535,-2.418330476,0.382422256
244.36,22.84,-3.9,0.66,,,,-4.466533535,-3.948330476,0.552422256
244.37,22.08,-3.13,0.57,,,,-5.226533535,-3.178330476,0.462422256
244.38,29.19,-1.07,1.32,,,,1.883466465,-1.118330476,1.212422256
244.39,31.4,-1.7,1.09,,,,4.093466465,-1.748330476,0.982422256
244.4,26.32,-3.32,1.97,,,,-0.986533535,-3.368330476,1.862422256
244.41,29.35,-2.88,1.51,,,,2.043466465,-2.928330476,1.402422256
244.42,32.57,-2.44,1.05,,,,5.263466465,-2.488330476,0.942422256
244.43,26.78,-3.33,0.93,,,,-0.526533535,-3.378330476,0.822422256
244.44,27.6,-2.16,1.88,,,,0.293466465,-2.208330476,1.772422256
244.45,28.42,-0.99,2.26,,,,1.113466465,-1.038330476,2.152422256
244.46,29.94,3.48,1.59,,,,2.633466465,3.431669524,1.482422256
244.47,28.25,-0.23,0.93,,,,0.943466465,-0.278330476,0.822422256
244.48,23.89,0.17,0.49,,,,-3.416533535,0.121669524,0.382422256
244.49,26.45,1.18,1.44,,,,-0.856533535,1.131669524,1.332422256
244.5,26.38,1.79,1.87,,,,-0.926533535,1.741669524,1.762422256
244.51,27.4,0.86,1.88,,,,0.093466465,0.811669524,1.772422256
244.52,28.43,-0.06,1.9,,,,1.123466465,-0.108330476,1.792422256
244.53,30.86,3.1,0.63,,,,3.553466465,3.051669524,0.522422256
244.54,27.97,1.68,0.03,,,,0.663466465,1.631669524,-0.077577744
244.55,27.73,3.31,0.41,,,,0.423466465,3.261669524,0.302422256
244.56,29.8,4.43,0.83,,,,2.493466465,4.381669524,0.722422256
244.57,28.81,3.33,0.46,,,,1.503466465,3.281669524,0.352422256
244.58,31.81,1.59,-1.09,,,,4.503466465,1.541669524,-1.197577744
244.59,27.18,-2.04,-0.99,,,,-0.126533535,-2.088330476,-1.097577744
244.6,28.58,-2.01,-1.87,,,,1.273466465,-2.058330476,-1.977577744
244.61,27.47,-2.04,-0.81,,,,0.163466465,-2.088330476,-0.917577744
244.62,26.37,-2.09,0.24,,,,-0.936533535,-2.138330476,0.132422256
244.63,25.45,2.1,0,,,,-1.856533535,2.051669524,-0.107577744
244.64,25.83,1.75,0.24,,,,-1.476533535,1.701669524,0.132422256
244.65,25.32,2.8,-0.15,,,,-1.986533535,2.751669524,-0.257577744
244.66,24.81,3.86,-0.54,,,,-2.496533535,3.811669524,-0.647577744
244.67,25.74,-0.92,0.43,,,,-1.566533535,-0.968330476,0.322422256
244.68,28.78,1.07,-0.13,,,,1.473466465,1.021669524,-0.237577744
244.69,31.83,3.07,-0.7,,,,4.523466465,3.021669524,-0.807577744
244.7,32.64,2.67,-1.62,,,,5.333466465,2.621669524,-1.727577744
244.71,31.72,0.98,-2.14,,,,4.413466465,0.931669524,-2.247577744
244.72,30.45,1.96,-2.33,,,,3.143466465,1.911669524,-2.437577744
244.73,29.19,2.95,-2.25,,,,1.883466465,2.901669524,-2.357577744
244.74,29.94,3.07,-2.19,,,,2.633466465,3.021669524,-2.297577744
244.75,31.52,2.58,-1.67,,,,4.213466465,2.531669524,-1.777577744
244.76,30.77,2.1,-1.66,,,,3.463466465,2.051669524,-1.767577744
244.77,30.82,0.38,-1.65,,,,3.513466465,0.331669524,-1.757577744
244.78,30.18,2.62,-1.95,,,,2.873466465,2.571669524,-2.057577744
244.79,29.55,1.3,-1.41,,,,2.243466465,1.251669524,-1.517577744
244.8,28.83,-0.8,-1.26,,,,1.523466465,-0.848330476,-1.367577744
244.81,32.6,2.5,-1.75,,,,5.293466465,2.451669524,-1.857577744
244.82,33.81,-1.65,-0.88,,,,6.503466465,-1.698330476,-0.987577744
244.83,34.8,-0.22,-0.02,,,,7.493466465,-0.268330476,-0.127577744
244.84,35.73,1.2,0.92,,,,8.423466465,1.151669524,0.812422256
244.85,36.24,2.89,1.86,,,,8.933466465,2.841669524,1.752422256
244.86,36.17,4.01,0.6,,,,8.863466465,3.961669524,0.492422256
244.87,34.38,3.66,-0.49,,,,7.073466465,3.611669524,-0.597577744
244.88,32.6,3.31,-0.7,,,,5.293466465,3.261669524,-0.807577744
244.89,33.05,-0.85,0.54,,,,5.743466465,-0.898330476,0.432422256
244.9,34.31,2.21,0.16,,,,7.003466465,2.161669524,0.052422256
244.91,35.79,-0.36,-0.51,,,,8.483466465,-0.408330476,-0.617577744
244.92,35.82,-2.94,-1.18,,,,8.513466465,-2.988330476,-1.287577744
244.93,34.22,-0.71,-1.67,,,,6.913466465,-0.758330476,-1.777577744
244.94,32.62,0.7,-2.16,,,,5.313466465,0.651669524,-2.267577744
244.95,32.15,-4.67,-2.15,,,,4.843466465,-4.718330476,-2.257577744
244.96,31.31,-2.82,-0.16,,,,4.003466465,-2.868330476,-0.267577744
244.97,30.48,-0.98,1.82,,,,3.173466465,-1.028330476,1.712422256
244.98,31.49,-1.76,0.57,,,,4.183466465,-1.808330476,0.462422256
244.99,33.34,-3.59,-0.23,,,,6.033466465,-3.638330476,-0.337577744
245,32.75,-2.52,-0.8,,,,5.443466465,-2.568330476,-0.907577744
245.01,32.17,-4.47,0.63,,,,4.863466465,-4.518330476,0.522422256
245.02,33.15,0.31,0.43,,,,5.843466465,0.261669524,0.322422256
245.03,34,1.25,0.05,,,,6.693466465,1.201669524,-0.057577744
245.04,34.14,0.24,-0.27,,,,6.833466465,0.191669524,-0.377577744
245.05,35.71,-0.1,-0.83,,,,8.403466465,-0.148330476,-0.937577744
245.06,34.44,1.9,-0.89,,,,7.133466465,1.851669524,-0.997577744
245.07,33.18,2.68,1.32,,,,5.873466465,2.631669524,1.212422256
245.08,34.59,3.46,0.21,,,,7.283466465,3.411669524,0.102422256
245.09,35.1,-1.37,1.11,,,,7.793466465,-1.418330476,1.002422256
245.1,33.03,1.04,0.66,,,,5.723466465,0.991669524,0.552422256
245.11,30.97,0.81,2.11,,,,3.663466465,0.761669524,2.002422256
245.12,33.72,0.8,2.32,,,,6.413466465,0.751669524,2.212422256
245.13,35.45,0.8,2.54,,,,8.143466465,0.751669524,2.432422256
245.14,37.15,-0.13,1.26,,,,9.843466465,-0.178330476,1.152422256
245.15,35.4,1.14,0.23,,,,8.093466465,1.091669524,0.122422256
245.16,35.99,2.47,0.54,,,,8.683466465,2.421669524,0.432422256
245.17,36.62,-0.08,1.15,,,,9.313466465,-0.128330476,1.042422256
245.18,37.68,4.08,0,,,,10.37346646,4.031669524,-0.107577744
245.19,37.57,0.66,-0.15,,,,10.26346646,0.611669524,-0.257577744
245.2,37.16,1.98,-1.87,,,,9.853466465,1.931669524,-1.977577744
245.21,36.6,1.33,-2.15,,,,9.293466465,1.281669524,-2.257577744
245.22,36.86,0.68,-2.63,,,,9.553466465,0.631669524,-2.737577744
245.23,35.99,4.41,-2.92,,,,8.683466465,4.361669524,-3.027577744
245.24,34.56,1.76,-3.1,,,,7.253466465,1.711669524,-3.207577744
245.25,33.14,-0.89,-2.84,,,,5.833466465,-0.938330476,-2.947577744
245.26,31.4,1.43,-2.53,,,,4.093466465,1.381669524,-2.637577744
245.27,32.78,2.11,-2.23,,,,5.473466465,2.061669524,-2.337577744
245.28,34.35,2.93,-1.6,,,,7.043466465,2.881669524,-1.707577744
245.29,36.03,1.68,-2.17,,,,8.723466465,1.631669524,-2.277577744
245.3,35.99,0.43,-2.37,,,,8.683466465,0.381669524,-2.477577744
245.31,36.7,0.59,-2.56,,,,9.393466465,0.541669524,-2.667577744
245.32,34.74,0.71,-2.46,,,,7.433466465,0.661669524,-2.567577744
245.33,32.78,2.28,-2.29,,,,5.473466465,2.231669524,-2.397577744
245.34,31.27,0.4,-2.14,,,,3.963466465,0.351669524,-2.247577744
245.35,33.07,2.51,-2.07,,,,5.763466465,2.461669524,-2.177577744
245.36,34.14,2.39,-2.45,,,,6.833466465,2.341669524,-2.557577744
245.37,33.5,3.29,-2.76,,,,6.193466465,3.241669524,-2.867577744
245.38,32.87,-0.17,-2.72,,,,5.563466465,-0.218330476,-2.827577744
245.39,33.94,-2.24,-2.76,,,,6.633466465,-2.288330476,-2.867577744
